timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1.60712E+12,731,home-page,200,OK,Thread Group 2-5281,text,TRUE,,404,169,26,26,731,0,359
1.60712E+12,1897,GetDistribution,200,OK,Thread Group 2-5288,text,TRUE,,374,307,26,26,1897,0,1286
1.60712E+12,1774,GetDistribution,200,OK,Thread Group 2-5290,text,TRUE,,374,307,26,26,1774,0,1154
1.60712E+12,1869,GetDistribution,200,OK,Thread Group 2-5289,text,TRUE,,374,307,26,26,1869,0,1220
1.60712E+12,746,home-page,200,OK,Thread Group 2-5283,text,TRUE,,404,169,28,28,746,0,368
1.60712E+12,1776,GetDistribution,200,OK,Thread Group 2-5292,text,TRUE,,374,307,27,27,1776,0,1133
1.60712E+12,1848,GetDistribution,200,OK,Thread Group 2-5291,text,TRUE,,374,307,27,27,1848,0,1117
1.60712E+12,1803,GetDistribution,200,OK,Thread Group 2-5294,text,TRUE,,374,307,28,28,1803,0,1178
1.60712E+12,1892,GetDistribution,200,OK,Thread Group 2-5293,text,TRUE,,374,307,28,28,1892,0,1283
1.60712E+12,748,home-page,200,OK,Thread Group 2-5286,text,TRUE,,404,169,27,27,748,0,364
1.60712E+12,1752,GetDistribution,200,OK,Thread Group 2-5295,text,TRUE,,374,307,27,27,1752,0,1155
1.60712E+12,1761,GetDistribution,200,OK,Thread Group 2-5296,text,TRUE,,374,307,27,27,1761,0,1135
1.60712E+12,1796,GetDistribution,200,OK,Thread Group 2-5298,text,TRUE,,374,307,29,29,1796,0,1199
1.60712E+12,729,home-page,200,OK,Thread Group 2-5288,text,TRUE,,404,169,29,29,729,0,359
1.60712E+12,737,home-page,200,OK,Thread Group 2-5290,text,TRUE,,404,169,29,29,737,0,362
1.60712E+12,1753,GetDistribution,200,OK,Thread Group 2-5299,text,TRUE,,374,307,29,29,1753,0,1141
